id,query,answer_ids,answer_ids_list,answer_count
7188,What are some finger strength trainers that are good for practicing guitar and mandolin which come with a lifetime warranty?,"[731736, 841665, 565298, 881096]","['731736', '841665', '565298', '881096']",4
2631,"Looking for an insulated yet lightweight jacket for easy transportation, specifically from the Sitka Gear brand. Doesn't matter if it's slightly noisy.","[787744, 587299, 276070, 801288, 587304, 222218, 801289, 441656, 276058]","['787744', '587299', '276070', '801288', '587304', '222218', '801289', '441656', '276058']",9
1660,"What are some alternative inside the pant holsters for a 1911 3 1/2-Inch Colt, Para, Springfield similar to the Galco Royal Guard Inside the Pant Holster (Black), Glock 27, Right Hand that I previously looked into?","[570728, 113745, 126579, 477243, 539100]","['570728', '113745', '126579', '477243', '539100']",5
5752,Can you help me find JustOneStyle brand compression shorts that are easy to wash?,"[489056, 776674, 776226, 486180, 898915, 719050, 623532, 903961, 566333]","['489056', '776674', '776226', '486180', '898915', '719050', '623532', '903961', '566333']",9
5079,"Is there a certified Fenway Park Boston Red Sox framed panorama available that includes a game-used ball? Also, does it come with a certificate of authenticity?","[493131, 528455]","['493131', '528455']",2
5902,"Looking for a pair of women's snow pants that are not only comfortable and insulating, but also made of flexible mechanical stretch oxford fabric. I need a size that aligns well with the brand's official measurement chart. Can you assist?","[583515, 243595]","['583515', '243595']",2
7604,"Where can I find a uniquely designed folding knife with a green biohazard symbol, silver skull badge on the bolster, and green paint splatter? It would be ideal if it also has a black aluminum handle with blue and green accents.","[806502, 781608, 668493, 738833, 627547]","['806502', '781608', '668493', '738833', '627547']",5
3097,Can you suggest a 11x15 inch sports team stocking with a hanging loop for easy display?,"[353952, 353888, 353924, 353863, 353895, 353962, 353932, 273521, 651281, 353909, 353877, 353917, 353918, 353983]","['353952', '353888', '353924', '353863', '353895', '353962', '353932', '273521', '651281', '353909', '353877', '353917', '353918', '353983']",14
3976,What are some ski goggles options by Polarlens?,[371359],['371359'],1
1243,Where can I find a set of six easy-to-install replacement wicks for recycling my Scent Bomb bottles?,"[648265, 139418, 251586, 68877]","['648265', '139418', '251586', '68877']",4
1300,"What large woven tapestry throw blanket would pair well with my 48""x60"" Great American Products MLB Metallic Travel Tumbler, 16-Ounce?",[75033],['75033'],1
7922,"Looking for hand and finger strengtheners with an approximate diameter of 8.8cm, suitable for smaller hands.","[110592, 733664, 660183, 908395, 939704, 819408, 880759, 360280, 468186, 833214]","['110592', '733664', '660183', '908395', '939704', '819408', '880759', '360280', '468186', '833214']",10
5495,"I'm looking for deep water floats to provide more stability for my kayak. I'm considering getting the KUFA 400' ø1/4"" Non-leaded Sinking Line SL4 as well and it's important that they are compatible. I've also been browsing the KUFA 15"" Inflatable Prawn shrimp Pot Float Buoys F15Y. Do you have any other products like these that you can recommend?",[541336],['541336'],1
1408,Looking for comfortable cycling shoes with night visibility features such as reflective piping. They should be true to size and have excellent grip.,"[769426, 86099]","['769426', '86099']",2
1845,What is the best agility ladder from Champion Sports to pair with their Speed Ring Set for a consistent training equipment set-up?,[134023],['134023'],1
1798,"Looking for a Motorola Rival A455 Phone that includes a handset, battery, charger, and all necessary manuals. Does it also offer about 5 hours of extended talk time?","[128392, 94614]","['128392', '94614']",2
3957,"Is there an official NFL licensed Seattle Seahawks tumbler available, made in the USA with double-wall insulation to maintain drink temperature?","[367949, 367903]","['367949', '367903']",2
1475,"Could you recommend some comfortable, durable, and soft women's athletic socks with a thin, breathable structure and a high thread count?","[272230, 560776, 738157, 341966, 112051, 94618]","['272230', '560776', '738157', '341966', '112051', '94618']",6
7256,"Looking for a high-performance cooler with modern, ergonomic design and practical features such as cup holders, perfect for a friend who is a huge Green Bay Packers fan. Any recommendations?","[740605, 740615]","['740605', '740615']",2
35,Can you suggest any Celestron spotting scopes that are compatible with both 1.25-inch and 2-inch eyepieces?,"[339939, 3878, 127984, 61937, 65139, 152756, 927507, 115027, 665, 100411, 417852, 810845]","['339939', '3878', '127984', '61937', '65139', '152756', '927507', '115027', '665', '100411', '417852', '810845']",12
7613,What's the best value fishing lure with a great wobbling action?,"[166282, 166285, 278548, 606491, 782751, 46369, 498215, 196139, 251702, 169926, 437323, 316492, 418384, 166743, 941784, 362967, 45916, 343523, 556280, 167673]","['166282', '166285', '278548', '606491', '782751', '46369', '498215', '196139', '251702', '169926', '437323', '316492', '418384', '166743', '941784', '362967', '45916', '343523', '556280', '167673']",20
6441,"Looking for a large camping hammock backpack approximately 9 feet in length and 5.5 feet in width, equipped with high-quality gear. Ideally, it should be capable of holding up to 500 pounds. Can you recommend one?","[733785, 644756, 846631, 932999]","['733785', '644756', '846631', '932999']",4
444,"Looking for a Douglas Net bait cage that can accommodate a variety of bait fish. Ideally, it should be around 16 inches square and approximately 12 inches deep. Any suggestions?",[6446],['6446'],1
2359,What's a reliable and quick D-ring attachment that would work well with the Maxpedition Grimloc Locking D-Ring? I'm looking to buy them together.,"[192674, 98650, 282367]","['192674', '98650', '282367']",3
7852,What is a good U&L brand bicycle safety light that offers fast shipping? It's meant as a gift for a friend who enjoys night biking.,[810592],['810592'],1
3179,Can you help me find women's ski gloves that have a stylish design and are likely to garner compliments?,"[829281, 850050, 203203, 532004, 604323, 280966, 242982, 128136, 325704, 303459, 170477, 604366, 862095, 829936]","['829281', '850050', '203203', '532004', '604323', '280966', '242982', '128136', '325704', '303459', '170477', '604366', '862095', '829936']",14
1286,Can you recommend a durable and robust handcuff key that's ideal for long-term service use and compatible with ASP Ultra Black Chain Handcuffs?,[73857],['73857'],1
6787,"Is there a long sleeve women's outdoor top, designed to keep me warm and dry, possibly with CLIMAWARM technology? Also, could it be primarily made of polyester but with a hint of elastic fleece blend?","[777531, 168428, 684127]","['777531', '168428', '684127']",3
2636,"Could you recommend a durable, traditional boat jigging rod with a rounded gimbal butt?","[781408, 311521, 227560, 480266, 682062, 199153, 497585, 222483, 331893, 953142, 408119, 216757, 311545, 227546, 268827, 493950, 246591]","['781408', '311521', '227560', '480266', '682062', '199153', '497585', '222483', '331893', '953142', '408119', '216757', '311545', '227546', '268827', '493950', '246591']",17
4016,"What's a top-rated freeze-dried durian snack with only natural ingredients, no added colorings or preservatives and offers an authentic taste experience?","[167072, 345571, 377764, 851988]","['167072', '345571', '377764', '851988']",4
4097,"What's a good turkey pot call from Primos Hunting that offers easy control and handling, and includes a complimentary Nunchuck Striker? I've recently been using the Hunters Specialties H.S. Strut Push Button Yelper Turkey Call and loved it, so I'm interested in something similar.",[389187],['389187'],1
6813,Looking for a perfectly fitting women's swimwear that exudes an island life feel. It should combine comfort with a paradisiacal vibe. Do you have any recommendations?,"[405504, 754570, 719691, 625643, 719692, 719694, 926717, 689747, 926868, 917397, 917396, 686909, 938814]","['405504', '754570', '719691', '625643', '719692', '719694', '926717', '689747', '926868', '917397', '917396', '686909', '938814']",13
5767,Can you suggest a rare or unique casino chip from the Paulson brand?,"[476833, 531715, 531814, 532936, 567721, 454027, 573197, 495725, 483088, 483632, 475184, 483089, 626004, 566870, 454008, 642233]","['476833', '531715', '531814', '532936', '567721', '454027', '573197', '495725', '483088', '483632', '475184', '483089', '626004', '566870', '454008', '642233']",16
5275,"Can you help me find a charm bracelet that is perfect for a new law school graduate? Ideally, it should be packaged in a delicate organza bag for a gift presentation.",[516566],['516566'],1
1692,"Can you recommend a sustainable, high-quality rear rack cargo box made from recycled materials?",[117415],['117415'],1
7391,Looking for an NBA pennant set that my son can proudly display in his room. He's a sports fan and also enjoys baseball. He already owns a Party Animal MLB Magnetic Standings Display Board. I'm interested in finding an NBA pennant set that complements his MLB standings board.,[755840],['755840'],1
3635,Is there a ProMag scope mount available for my Galil rifle?,[330879],['330879'],1
372,Can you suggest a trendy Rasta beanie visor with a structured bill that offers good coverage? I need one that's a bit roomier than the last one I bought which was a bit tight.,"[19464, 294013, 5453, 659094]","['19464', '294013', '5453', '659094']",4
7791,"I'm looking for a simple, solid-colored reflective headband that can match any outfit. Does it come with an elastic band to fit different head sizes?","[804186, 885693]","['804186', '885693']",2
6012,Could you recommend some popular water floating candle lanterns?,"[798302, 324175, 906163, 596564, 906170, 343518]","['798302', '324175', '906163', '596564', '906170', '343518']",6
5453,Can you recommend a golf cart bag made by R J Sports?,[536356],['536356'],1
5921,What are some running socks with color-coded size markings for easy pairing after washing? Price isn't an issue for me.,"[423785, 523114, 612812, 922702, 585052]","['423785', '523114', '612812', '922702', '585052']",5
